chart_label,region,national_rank_of_accepting_candidate
2023,Kent Surrey and Sussex,1385
2023,Kent Surrey and Sussex,1372
2023,Kent Surrey and Sussex,1361
2023,Kent Surrey and Sussex,1341
2023,Kent Surrey and Sussex,1328
2023,Kent Surrey and Sussex,1315
2023,Kent Surrey and Sussex,1298
2023,Kent Surrey and Sussex,1294
2023,Kent Surrey and Sussex,1293
2023,Kent Surrey and Sussex,1286
2023,Kent Surrey and Sussex,1285
2023,Kent Surrey and Sussex,1281
2023,Kent Surrey and Sussex,1257
2023,Kent Surrey and Sussex,1251
2023,Kent Surrey and Sussex,1248
2023,Kent Surrey and Sussex,1219
2023,Kent Surrey and Sussex,1201
2023,Kent Surrey and Sussex,1196
2023,Kent Surrey and Sussex,1148
2023,Kent Surrey and Sussex,1146
2023,Kent Surrey and Sussex,1140
2023,Kent Surrey and Sussex,1127
2023,Kent Surrey and Sussex,1088
2023,Kent Surrey and Sussex,1074
2023,Kent Surrey and Sussex,1069
2023,Kent Surrey and Sussex,1068
2023,Kent Surrey and Sussex,1065
2023,Kent Surrey and Sussex,1042
2023,Kent Surrey and Sussex,1038
2023,Kent Surrey and Sussex,1033
2023,Kent Surrey and Sussex,1029
2023,Kent Surrey and Sussex,1017
2023,Kent Surrey and Sussex,986
2023,Kent Surrey and Sussex,937
2023,Kent Surrey and Sussex,936
2023,Kent Surrey and Sussex,932
2023,Kent Surrey and Sussex,930
2023,Kent Surrey and Sussex,923
2023,Kent Surrey and Sussex,893
2023,Kent Surrey and Sussex,891
2023,Kent Surrey and Sussex,848
2023,Kent Surrey and Sussex,836
2023,Kent Surrey and Sussex,834
2023,Kent Surrey and Sussex,828
2023,Kent Surrey and Sussex,815
2023,Kent Surrey and Sussex,806
2023,Kent Surrey and Sussex,779
2023,Kent Surrey and Sussex,757
2023,Kent Surrey and Sussex,719
2023,Kent Surrey and Sussex,707
2023,Kent Surrey and Sussex,692
2023,Kent Surrey and Sussex,657
2023,Kent Surrey and Sussex,452
2023,Kent Surrey and Sussex,425
2023,Kent Surrey and Sussex,411
2023,Kent Surrey and Sussex,391
2023,Kent Surrey and Sussex,390
2023,Kent Surrey and Sussex,375
2023,Kent Surrey and Sussex,303
2023,Kent Surrey and Sussex,279
2023,Kent Surrey and Sussex,277
2023,Kent Surrey and Sussex,276
2023,Kent Surrey and Sussex,228
2023,Kent Surrey and Sussex,190
2023,Kent Surrey and Sussex,187
2023,Kent Surrey and Sussex,148
2023,Kent Surrey and Sussex,109
2023,Kent Surrey and Sussex,102
2023,Kent Surrey and Sussex,99
2023,Kent Surrey and Sussex,76
2023,London,2070
2023,London,1089
2023,London,1026
2023,London,1025
2023,London,1019
2023,London,1004
2023,London,1002
2023,London,962
2023,London,955
2023,London,931
2023,London,927
2023,London,916
2023,London,907
2023,London,901
2023,London,896
2023,London,862
2023,London,838
2023,London,837
2023,London,835
2023,London,827
2023,London,814
2023,London,813
2023,London,812
2023,London,797
2023,London,796
2023,London,788
2023,London,787
2023,London,786
2023,London,785
2023,London,784
2023,London,780
2023,London,770
2023,London,744
2023,London,739
2023,London,735
2023,London,734
2023,London,731
2023,London,726
2023,London,724
2023,London,716
2023,London,715
2023,London,714
2023,London,711
2023,London,691
2023,London,688
2023,London,684
2023,London,682
2023,London,674
2023,London,673
2023,London,668
2023,London,661
2023,London,645
2023,London,637
2023,London,632
2023,London,629
2023,London,623
2023,London,618
2023,London,617
2023,London,612
2023,London,607
2023,London,590
2023,London,574
2023,London,569
2023,London,559
2023,London,554
2023,London,549
2023,London,541
2023,London,536
2023,London,534
2023,London,531
2023,London,527
2023,London,522
2023,London,521
2023,London,520
2023,London,511
2023,London,510
2023,London,508
2023,London,499
2023,London,497
2023,London,494
2023,London,493
2023,London,492
2023,London,490
2023,London,486
2023,London,475
2023,London,467
2023,London,460
2023,London,459
2023,London,458
2023,London,457
2023,London,454
2023,London,453
2023,London,448
2023,London,446
2023,London,445
2023,London,443
2023,London,441
2023,London,439
2023,London,437
2023,London,436
2023,London,435
2023,London,431
2023,London,428
2023,London,427
2023,London,422
2023,London,421
2023,London,415
2023,London,414
2023,London,412
2023,London,401
2023,London,399
2023,London,398
2023,London,395
2023,London,393
2023,London,385
2023,London,373
2023,London,367
2023,London,360
2023,London,348
2023,London,334
2023,London,333
2023,London,328
2023,London,327
2023,London,326
2023,London,323
2023,London,322
2023,London,321
2023,London,319
2023,London,311
2023,London,307
2023,London,306
2023,London,302
2023,London,301
2023,London,300
2023,London,299
2023,London,297
2023,London,296
2023,London,292
2023,London,291
2023,London,289
2023,London,288
2023,London,283
2023,London,274
2023,London,271
2023,London,269
2023,London,264
2023,London,262
2023,London,257
2023,London,254
2023,London,253
2023,London,251
2023,London,249
2023,London,244
2023,London,242
2023,London,239
2023,London,238
2023,London,233
2023,London,231
2023,London,215
2023,London,213
2023,London,212
2023,London,210
2023,London,209
2023,London,207
2023,London,204
2023,London,202
2023,London,201
2023,London,200
2023,London,199
2023,London,198
2023,London,195
2023,London,191
2023,London,188
2023,London,185
2023,London,184
2023,London,183
2023,London,182
2023,London,180
2023,London,177
2023,London,176
2023,London,174
2023,London,172
2023,London,171
2023,London,168
2023,London,165
2023,London,163
2023,London,161
2023,London,157
2023,London,149
2023,London,138
2023,London,136
2023,London,132
2023,London,131
2023,London,129
2023,London,125
2023,London,124
2023,London,121
2023,London,118
2023,London,115
2023,London,112
2023,London,110
2023,London,107
2023,London,105
2023,London,104
2023,London,103
2023,London,101
2023,London,98
2023,London,97
2023,London,96
2023,London,93
2023,London,86
2023,London,79
2023,London,75
2023,London,74
2023,London,73
2023,London,72
2023,London,68
2023,London,67
2023,London,61
2023,London,59
2023,London,55
2023,London,53
2023,London,52
2023,London,51
2023,London,50
2023,London,47
2023,London,45
2023,London,44
2023,London,42
2023,London,38
2023,London,35
2023,London,33
2023,London,32
2023,London,30
2023,London,29
2023,London,28
2023,London,25
2023,London,24
2023,London,22
2023,London,21
2023,London,19
2023,London,18
2023,London,13
2023,London,11
2023,London,9
2023,London,8
2023,London,7
2023,London,6
2023,London,4
2023,London,1
2023,North East,2177
2023,North East,2168
2023,North East,2153
2023,North East,2151
2023,North East,2137
2023,North East,2102
2023,North East,2094
2023,North East,2073
2023,North East,2044
2023,North East,1958
2023,North East,1923
2023,North East,1914
2023,North East,1903
2023,North East,1879
2023,North East,1843
2023,North East,1809
2023,North East,1777
2023,North East,1772
2023,North East,1768
2023,North East,1763
2023,North East,1722
2023,North East,1719
2023,North East,1717
2023,North East,1715
2023,North East,1654
2023,North East,1653
2023,North East,1572
2023,North East,1569
2023,North East,1533
2023,North East,1486
2023,North East,1478
2023,North East,1469
2023,North East,1450
2023,North East,1418
2023,North East,1380
2023,North East,1317
2023,North East,1296
2023,North East,1292
2023,North East,1208
2023,North East,1207
2023,North East,1185
2023,North East,1147
2023,North East,1133
2023,North East,1123
2023,North East,1092
2023,North East,1084
2023,North East,1076
2023,North East,1048
2023,North East,1021
2023,North East,998
2023,North East,988
2023,North East,946
2023,North East,935
2023,North East,921
2023,North East,898
2023,North East,890
2023,North East,709
2023,North East,655
2023,North East,654
2023,North East,572
2023,North East,566
2023,North East,553
2023,North East,503
2023,North East,495
2023,North East,476
2023,North East,466
2023,North East,449
2023,North East,417
2023,North East,413
2023,North East,389
2023,North East,383
2023,North East,370
2023,North East,353
2023,North East,197
2023,North East,69
2023,North East,54
2023,North East,2
2023,North West - Mersey,2143
2023,North West - Mersey,1994
2023,North West - Mersey,1976
2023,North West - Mersey,1928
2023,North West - Mersey,1921
2023,North West - Mersey,1888
2023,North West - Mersey,1863
2023,North West - Mersey,1862
2023,North West - Mersey,1855
2023,North West - Mersey,1780
2023,North West - Mersey,1711
2023,North West - Mersey,1708
2023,North West - Mersey,1707
2023,North West - Mersey,1670
2023,North West - Mersey,1669
2023,North West - Mersey,1663
2023,North West - Mersey,1634
2023,North West - Mersey,1621
2023,North West - Mersey,1610
2023,North West - Mersey,1607
2023,North West - Mersey,1597
2023,North West - Mersey,1594
2023,North West - Mersey,1589
2023,North West - Mersey,1584
2023,North West - Mersey,1568
2023,North West - Mersey,1565
2023,North West - Mersey,1561
2023,North West - Mersey,1551
2023,North West - Mersey,1530
2023,North West - Mersey,1524
2023,North West - Mersey,1481
2023,North West - Mersey,1427
2023,North West - Mersey,1377
2023,North West - Mersey,1376
2023,North West - Mersey,1344
2023,North West - Mersey,1330
2023,North West - Mersey,1305
2023,North West - Mersey,1288
2023,North West - Mersey,1280
2023,North West - Mersey,1279
2023,North West - Mersey,1272
2023,North West - Mersey,1242
2023,North West - Mersey,1240
2023,North West - Mersey,1226
2023,North West - Mersey,1190
2023,North West - Mersey,1189
2023,North West - Mersey,1180
2023,North West - Mersey,1174
2023,North West - Mersey,1136
2023,North West - Mersey,1132
2023,North West - Mersey,1108
2023,North West - Mersey,1064
2023,North West - Mersey,1036
2023,North West - Mersey,1008
2023,North West - Mersey,989
2023,North West - Mersey,966
2023,North West - Mersey,811
2023,North West - Mersey,721
2023,North West - Mersey,658
2023,North West - Mersey,634
2023,North West - Mersey,606
2023,North West - Mersey,592
2023,North West - Mersey,562
2023,North West - Mersey,468
2023,North West - Mersey,408
2023,North West - Mersey,397
2023,North West - Mersey,357
2023,North West - Mersey,189
2023,North West - Mersey,175
2023,North West - Mersey,88
2023,North West - Mersey,63
2023,North West - Mersey,17
2023,North West - Mersey,16
2023,North West - North West,2099
2023,North West - North West,2056
2023,North West - North West,1993
2023,North West - North West,1990
2023,North West - North West,1978
2023,North West - North West,1905
2023,North West - North West,1882
2023,North West - North West,1867
2023,North West - North West,1839
2023,North West - North West,1835
2023,North West - North West,1803
2023,North West - North West,1744
2023,North West - North West,1732
2023,North West - North West,1712
2023,North West - North West,1641
2023,North West - North West,1611
2023,North West - North West,1567
2023,North West - North West,1556
2023,North West - North West,1537
2023,North West - North West,1482
2023,North West - North West,1461
2023,North West - North West,1425
2023,North West - North West,1384
2023,North West - North West,1319
2023,North West - North West,1241
2023,North West - North West,1227
2023,North West - North West,1205
2023,North West - North West,1155
2023,North West - North West,1151
2023,North West - North West,1141
2023,North West - North West,1131
2023,North West - North West,1126
2023,North West - North West,1116
2023,North West - North West,1105
2023,North West - North West,1102
2023,North West - North West,1073
2023,North West - North West,1060
2023,North West - North West,1059
2023,North West - North West,1056
2023,North West - North West,1055
2023,North West - North West,1039
2023,North West - North West,1022
2023,North West - North West,1016
2023,North West - North West,994
2023,North West - North West,993
2023,North West - North West,987
2023,North West - North West,970
2023,North West - North West,953
2023,North West - North West,951
2023,North West - North West,943
2023,North West - North West,938
2023,North West - North West,925
2023,North West - North West,912
2023,North West - North West,905
2023,North West - North West,903
2023,North West - North West,892
2023,North West - North West,889
2023,North West - North West,869
2023,North West - North West,861
2023,North West - North West,859
2023,North West - North West,842
2023,North West - North West,821
2023,North West - North West,791
2023,North West - North West,783
2023,North West - North West,732
2023,North West - North West,728
2023,North West - North West,722
2023,North West - North West,720
2023,North West - North West,704
2023,North West - North West,702
2023,North West - North West,696
2023,North West - North West,693
2023,North West - North West,689
2023,North West - North West,671
2023,North West - North West,666
2023,North West - North West,638
2023,North West - North West,609
2023,North West - North West,597
2023,North West - North West,576
2023,North West - North West,547
2023,North West - North West,524
2023,North West - North West,515
2023,North West - North West,504
2023,North West - North West,500
2023,North West - North West,496
2023,North West - North West,480
2023,North West - North West,426
2023,North West - North West,374
2023,North West - North West,359
2023,North West - North West,356
2023,North West - North West,343
2023,North West - North West,316
2023,North West - North West,266
2023,North West - North West,263
2023,North West - North West,235
2023,North West - North West,214
2023,North West - North West,162
2023,North West - North West,156
2023,North West - North West,144
2023,North West - North West,137
2023,North West - North West,120
2023,North West - North West,119
2023,North West - North West,114
2023,North West - North West,80
2023,North West - North West,49
2023,North West - North West,36
2023,North West - North West,31
2023,North West - North West,23
2023,Northern Ireland,2326
2023,Northern Ireland,2317
2023,Northern Ireland,2316
2023,Northern Ireland,2315
2023,Northern Ireland,2240
2023,Northern Ireland,2221
2023,Northern Ireland,2164
2023,Northern Ireland,2162
2023,Northern Ireland,2107
2023,Northern Ireland,2100
2023,Northern Ireland,2011
2023,Northern Ireland,1950
2023,Northern Ireland,1931
2023,Northern Ireland,1919
2023,Northern Ireland,1799
2023,Northern Ireland,1664
2023,Northern Ireland,1601
2023,Northern Ireland,1562
2023,Northern Ireland,1535
2023,Northern Ireland,1483
2023,Northern Ireland,1447
2023,Northern Ireland,1386
2023,Northern Ireland,1301
2023,Northern Ireland,1289
2023,Northern Ireland,1111
2023,Northern Ireland,1047
2023,Northern Ireland,1001
2023,Northern Ireland,979
2023,Northern Ireland,926
2023,Northern Ireland,920
2023,Northern Ireland,795
2023,Northern Ireland,763
2023,Northern Ireland,761
2023,Northern Ireland,742
2023,Northern Ireland,740
2023,Northern Ireland,738
2023,Northern Ireland,599
2023,Northern Ireland,573
2023,Northern Ireland,530
2023,Northern Ireland,351
2023,Northern Ireland,232
2023,Northern Ireland,206
2023,Northern Ireland,130
2023,Northern Ireland,127
2023,Scotland,2165
2023,Scotland,2150
2023,Scotland,2144
2023,Scotland,2112
2023,Scotland,2072
2023,Scotland,2042
2023,Scotland,1969
2023,Scotland,1913
2023,Scotland,1901
2023,Scotland,1891
2023,Scotland,1846
2023,Scotland,1797
2023,Scotland,1794
2023,Scotland,1786
2023,Scotland,1782
2023,Scotland,1773
2023,Scotland,1751
2023,Scotland,1716
2023,Scotland,1699
2023,Scotland,1633
2023,Scotland,1626
2023,Scotland,1563
2023,Scotland,1542
2023,Scotland,1538
2023,Scotland,1528
2023,Scotland,1520
2023,Scotland,1480
2023,Scotland,1459
2023,Scotland,1428
2023,Scotland,1389
2023,Scotland,1342
2023,Scotland,1336
2023,Scotland,1314
2023,Scotland,1310
2023,Scotland,1309
2023,Scotland,1291
2023,Scotland,1277
2023,Scotland,1214
2023,Scotland,1211
2023,Scotland,1195
2023,Scotland,1188
2023,Scotland,1152
2023,Scotland,1149
2023,Scotland,1137
2023,Scotland,1120
2023,Scotland,1101
2023,Scotland,1098
2023,Scotland,1087
2023,Scotland,1085
2023,Scotland,1079
2023,Scotland,1041
2023,Scotland,1028
2023,Scotland,1024
2023,Scotland,1018
2023,Scotland,1000
2023,Scotland,984
2023,Scotland,922
2023,Scotland,915
2023,Scotland,913
2023,Scotland,900
2023,Scotland,883
2023,Scotland,882
2023,Scotland,857
2023,Scotland,850
2023,Scotland,840
2023,Scotland,823
2023,Scotland,808
2023,Scotland,782
2023,Scotland,767
2023,Scotland,765
2023,Scotland,764
2023,Scotland,758
2023,Scotland,752
2023,Scotland,747
2023,Scotland,746
2023,Scotland,723
2023,Scotland,717
2023,Scotland,705
2023,Scotland,695
2023,Scotland,686
2023,Scotland,685
2023,Scotland,679
2023,Scotland,672
2023,Scotland,653
2023,Scotland,649
2023,Scotland,614
2023,Scotland,611
2023,Scotland,602
2023,Scotland,593
2023,Scotland,565
2023,Scotland,561
2023,Scotland,544
2023,Scotland,538
2023,Scotland,516
2023,Scotland,506
2023,Scotland,491
2023,Scotland,487
2023,Scotland,479
2023,Scotland,465
2023,Scotland,419
2023,Scotland,404
2023,Scotland,350
2023,Scotland,349
2023,Scotland,339
2023,Scotland,325
2023,Scotland,318
2023,Scotland,290
2023,Scotland,270
2023,Scotland,252
2023,Scotland,243
2023,Scotland,224
2023,Scotland,218
2023,Scotland,186
2023,Scotland,167
2023,Scotland,135
2023,Scotland,134
2023,Scotland,117
2023,Scotland,83
2023,South West - Peninsula,2175
2023,South West - Peninsula,2130
2023,South West - Peninsula,2120
2023,South West - Peninsula,2019
2023,South West - Peninsula,1989
2023,South West - Peninsula,1932
2023,South West - Peninsula,1895
2023,South West - Peninsula,1894
2023,South West - Peninsula,1851
2023,South West - Peninsula,1848
2023,South West - Peninsula,1842
2023,South West - Peninsula,1781
2023,South West - Peninsula,1713
2023,South West - Peninsula,1690
2023,South West - Peninsula,1685
2023,South West - Peninsula,1603
2023,South West - Peninsula,1590
2023,South West - Peninsula,1497
2023,South West - Peninsula,1335
2023,South West - Peninsula,1231
2023,South West - Peninsula,1145
2023,South West - Peninsula,1104
2023,South West - Peninsula,1096
2023,South West - Peninsula,1015
2023,South West - Peninsula,902
2023,South West - Peninsula,875
2023,South West - Peninsula,579
2023,South West - Peninsula,564
2023,South West - Peninsula,546
2023,South West - Peninsula,474
2023,South West - Peninsula,293
2023,South West - Peninsula,248
2023,South West - Peninsula,220
2023,South West - Peninsula,140
2023,South West - Peninsula,82
2023,South West - Peninsula,71
2023,South West - Peninsula,66
2023,South West - Peninsula,56
2023,South West - Peninsula,48
2023,South West - Peninsula,41
2023,South West - Peninsula,27
2023,South West - Severn,2076
2023,South West - Severn,2065
2023,South West - Severn,1648
2023,South West - Severn,1623
2023,South West - Severn,1619
2023,South West - Severn,1616
2023,South West - Severn,1602
2023,South West - Severn,1502
2023,South West - Severn,1402
2023,South West - Severn,1321
2023,South West - Severn,1072
2023,South West - Severn,1040
2023,South West - Severn,985
2023,South West - Severn,974
2023,South West - Severn,969
2023,South West - Severn,963
2023,South West - Severn,950
2023,South West - Severn,918
2023,South West - Severn,906
2023,South West - Severn,904
2023,South West - Severn,851
2023,South West - Severn,847
2023,South West - Severn,819
2023,South West - Severn,774
2023,South West - Severn,708
2023,South West - Severn,706
2023,South West - Severn,667
2023,South West - Severn,636
2023,South West - Severn,595
2023,South West - Severn,582
2023,South West - Severn,567
2023,South West - Severn,512
2023,South West - Severn,477
2023,South West - Severn,469
2023,South West - Severn,461
2023,South West - Severn,442
2023,South West - Severn,433
2023,South West - Severn,403
2023,South West - Severn,386
2023,South West - Severn,384
2023,South West - Severn,340
2023,South West - Severn,336
2023,South West - Severn,320
2023,South West - Severn,223
2023,South West - Severn,219
2023,South West - Severn,196
2023,South West - Severn,194
2023,South West - Severn,181
2023,South West - Severn,166
2023,South West - Severn,153
2023,South West - Severn,60
2023,South West - Severn,57
2023,South West - Severn,46
2023,South West - Severn,43
2023,South West - Severn,26
2023,South West - Severn,15
2023,Thames Valley,1477
2023,Thames Valley,1475
2023,Thames Valley,1465
2023,Thames Valley,1420
2023,Thames Valley,1367
2023,Thames Valley,1246
2023,Thames Valley,1217
2023,Thames Valley,1210
2023,Thames Valley,1142
2023,Thames Valley,1138
2023,Thames Valley,1118
2023,Thames Valley,1112
2023,Thames Valley,944
2023,Thames Valley,895
2023,Thames Valley,885
2023,Thames Valley,881
2023,Thames Valley,846
2023,Thames Valley,841
2023,Thames Valley,831
2023,Thames Valley,799
2023,Thames Valley,798
2023,Thames Valley,793
2023,Thames Valley,754
2023,Thames Valley,713
2023,Thames Valley,697
2023,Thames Valley,662
2023,Thames Valley,656
2023,Thames Valley,624
2023,Thames Valley,608
2023,Thames Valley,596
2023,Thames Valley,591
2023,Thames Valley,587
2023,Thames Valley,532
2023,Thames Valley,514
2023,Thames Valley,444
2023,Thames Valley,432
2023,Thames Valley,409
2023,Thames Valley,406
2023,Thames Valley,352
2023,Thames Valley,347
2023,Thames Valley,345
2023,Thames Valley,278
2023,Thames Valley,240
2023,Thames Valley,236
2023,Thames Valley,164
2023,Thames Valley,122
2023,Thames Valley,81
2023,Thames Valley,70
2023,Thames Valley,39
2023,Thames Valley,12
2023,Thames Valley,3
2023,Wales,2249
2023,Wales,2247
2023,Wales,2245
2023,Wales,2238
2023,Wales,2237
2023,Wales,2232
2023,Wales,2231
2023,Wales,2229
2023,Wales,2225
2023,Wales,2214
2023,Wales,2212
2023,Wales,2204
2023,Wales,2202
2023,Wales,2199
2023,Wales,2194
2023,Wales,2154
2023,Wales,2115
2023,Wales,2079
2023,Wales,2078
2023,Wales,2058
2023,Wales,2022
2023,Wales,1979
2023,Wales,1937
2023,Wales,1916
2023,Wales,1909
2023,Wales,1898
2023,Wales,1889
2023,Wales,1873
2023,Wales,1824
2023,Wales,1816
2023,Wales,1802
2023,Wales,1787
2023,Wales,1743
2023,Wales,1605
2023,Wales,1529
2023,Wales,1515
2023,Wales,1473
2023,Wales,1455
2023,Wales,1409
2023,Wales,1378
2023,Wales,1348
2023,Wales,1339
2023,Wales,1338
2023,Wales,1326
2023,Wales,1312
2023,Wales,1261
2023,Wales,1178
2023,Wales,1094
2023,Wales,1086
2023,Wales,971
2023,Wales,945
2023,Wales,868
2023,Wales,833
2023,Wales,832
2023,Wales,830
2023,Wales,810
2023,Wales,803
2023,Wales,756
2023,Wales,741
2023,Wales,642
2023,Wales,641
2023,Wales,581
2023,Wales,578
2023,Wales,552
2023,Wales,456
2023,Wales,455
2023,Wales,379
2023,Wales,371
2023,Wales,368
2023,Wales,354
2023,Wales,330
2023,Wales,280
2023,Wales,260
2023,Wales,221
2023,Wales,116
2023,Wales,108
2023,Wales,5
2023,Wessex,2103
2023,Wessex,2048
2023,Wessex,2006
2023,Wessex,1899
2023,Wessex,1833
2023,Wessex,1798
2023,Wessex,1758
2023,Wessex,1731
2023,Wessex,1702
2023,Wessex,1692
2023,Wessex,1636
2023,Wessex,1582
2023,Wessex,1559
2023,Wessex,1526
2023,Wessex,1518
2023,Wessex,1516
2023,Wessex,1514
2023,Wessex,1510
2023,Wessex,1491
2023,Wessex,1489
2023,Wessex,1457
2023,Wessex,1449
2023,Wessex,1438
2023,Wessex,1381
2023,Wessex,1356
2023,Wessex,1324
2023,Wessex,1316
2023,Wessex,1303
2023,Wessex,1300
2023,Wessex,1273
2023,Wessex,1259
2023,Wessex,1253
2023,Wessex,1244
2023,Wessex,1191
2023,Wessex,1186
2023,Wessex,1182
2023,Wessex,1168
2023,Wessex,1163
2023,Wessex,1143
2023,Wessex,1125
2023,Wessex,1100
2023,Wessex,1078
2023,Wessex,1063
2023,Wessex,1006
2023,Wessex,990
2023,Wessex,973
2023,Wessex,968
2023,Wessex,845
2023,Wessex,755
2023,Wessex,700
2023,Wessex,670
2023,Wessex,586
2023,Wessex,563
2023,Wessex,542
2023,Wessex,502
2023,Wessex,450
2023,Wessex,265
2023,Wessex,250
2023,Wessex,193
2023,Wessex,158
2023,Wessex,126
2023,West Midlands,1986
2023,West Midlands,1934
2023,West Midlands,1837
2023,West Midlands,1817
2023,West Midlands,1808
2023,West Midlands,1793
2023,West Midlands,1788
2023,West Midlands,1783
2023,West Midlands,1778
2023,West Midlands,1762
2023,West Midlands,1755
2023,West Midlands,1753
2023,West Midlands,1734
2023,West Midlands,1710
2023,West Midlands,1709
2023,West Midlands,1700
2023,West Midlands,1676
2023,West Midlands,1661
2023,West Midlands,1659
2023,West Midlands,1651
2023,West Midlands,1620
2023,West Midlands,1592
2023,West Midlands,1576
2023,West Midlands,1573
2023,West Midlands,1571
2023,West Midlands,1564
2023,West Midlands,1549
2023,West Midlands,1546
2023,West Midlands,1544
2023,West Midlands,1543
2023,West Midlands,1500
2023,West Midlands,1484
2023,West Midlands,1468
2023,West Midlands,1464
2023,West Midlands,1453
2023,West Midlands,1445
2023,West Midlands,1435
2023,West Midlands,1390
2023,West Midlands,1369
2023,West Midlands,1354
2023,West Midlands,1346
2023,West Midlands,1318
2023,West Midlands,1304
2023,West Midlands,1297
2023,West Midlands,1254
2023,West Midlands,1243
2023,West Midlands,1239
2023,West Midlands,1234
2023,West Midlands,1228
2023,West Midlands,1224
2023,West Midlands,1223
2023,West Midlands,1184
2023,West Midlands,1158
2023,West Midlands,1121
2023,West Midlands,1113
2023,West Midlands,1095
2023,West Midlands,1090
2023,West Midlands,1083
2023,West Midlands,1082
2023,West Midlands,1062
2023,West Midlands,1049
2023,West Midlands,1032
2023,West Midlands,1030
2023,West Midlands,1011
2023,West Midlands,1009
2023,West Midlands,999
2023,West Midlands,995
2023,West Midlands,978
2023,West Midlands,967
2023,West Midlands,941
2023,West Midlands,939
2023,West Midlands,871
2023,West Midlands,866
2023,West Midlands,854
2023,West Midlands,771
2023,West Midlands,759
2023,West Midlands,748
2023,West Midlands,718
2023,West Midlands,678
2023,West Midlands,675
2023,West Midlands,665
2023,West Midlands,644
2023,West Midlands,631
2023,West Midlands,625
2023,West Midlands,605
2023,West Midlands,584
2023,West Midlands,550
2023,West Midlands,540
2023,West Midlands,529
2023,West Midlands,482
2023,West Midlands,440
2023,West Midlands,308
2023,West Midlands,284
2023,West Midlands,267
2023,West Midlands,211
2023,West Midlands,203
2023,West Midlands,123
2023,West Midlands,89
2023,West Midlands,77
2023,West Midlands,62
2023,Yorkshire and the Humber,2208
2023,Yorkshire and the Humber,2207
2023,Yorkshire and the Humber,2201
2023,Yorkshire and the Humber,2198
2023,Yorkshire and the Humber,2197
2023,Yorkshire and the Humber,2196
2023,Yorkshire and the Humber,2188
2023,Yorkshire and the Humber,2184
2023,Yorkshire and the Humber,2183
2023,Yorkshire and the Humber,2181
2023,Yorkshire and the Humber,2173
2023,Yorkshire and the Humber,2161
2023,Yorkshire and the Humber,2155
2023,Yorkshire and the Humber,2146
2023,Yorkshire and the Humber,2132
2023,Yorkshire and the Humber,2121
2023,Yorkshire and the Humber,2118
2023,Yorkshire and the Humber,2097
2023,Yorkshire and the Humber,2091
2023,Yorkshire and the Humber,2082
2023,Yorkshire and the Humber,2066
2023,Yorkshire and the Humber,2063
2023,Yorkshire and the Humber,2062
2023,Yorkshire and the Humber,2060
2023,Yorkshire and the Humber,2057
2023,Yorkshire and the Humber,2009
2023,Yorkshire and the Humber,2007
2023,Yorkshire and the Humber,1988
2023,Yorkshire and the Humber,1987
2023,Yorkshire and the Humber,1982
2023,Yorkshire and the Humber,1972
2023,Yorkshire and the Humber,1946
2023,Yorkshire and the Humber,1943
2023,Yorkshire and the Humber,1942
2023,Yorkshire and the Humber,1920
2023,Yorkshire and the Humber,1877
2023,Yorkshire and the Humber,1871
2023,Yorkshire and the Humber,1861
2023,Yorkshire and the Humber,1856
2023,Yorkshire and the Humber,1853
2023,Yorkshire and the Humber,1841
2023,Yorkshire and the Humber,1840
2023,Yorkshire and the Humber,1828
2023,Yorkshire and the Humber,1819
2023,Yorkshire and the Humber,1806
2023,Yorkshire and the Humber,1774
2023,Yorkshire and the Humber,1766
2023,Yorkshire and the Humber,1761
2023,Yorkshire and the Humber,1760
2023,Yorkshire and the Humber,1747
2023,Yorkshire and the Humber,1740
2023,Yorkshire and the Humber,1735
2023,Yorkshire and the Humber,1729
2023,Yorkshire and the Humber,1726
2023,Yorkshire and the Humber,1704
2023,Yorkshire and the Humber,1697
2023,Yorkshire and the Humber,1694
2023,Yorkshire and the Humber,1677
2023,Yorkshire and the Humber,1668
2023,Yorkshire and the Humber,1667
2023,Yorkshire and the Humber,1660
2023,Yorkshire and the Humber,1656
2023,Yorkshire and the Humber,1650
2023,Yorkshire and the Humber,1647
2023,Yorkshire and the Humber,1646
2023,Yorkshire and the Humber,1644
2023,Yorkshire and the Humber,1639
2023,Yorkshire and the Humber,1630
2023,Yorkshire and the Humber,1625
2023,Yorkshire and the Humber,1615
2023,Yorkshire and the Humber,1613
2023,Yorkshire and the Humber,1593
2023,Yorkshire and the Humber,1541
2023,Yorkshire and the Humber,1519
2023,Yorkshire and the Humber,1509
2023,Yorkshire and the Humber,1505
2023,Yorkshire and the Humber,1493
2023,Yorkshire and the Humber,1490
2023,Yorkshire and the Humber,1476
2023,Yorkshire and the Humber,1463
2023,Yorkshire and the Humber,1462
2023,Yorkshire and the Humber,1441
2023,Yorkshire and the Humber,1410
2023,Yorkshire and the Humber,1388
2023,Yorkshire and the Humber,1364
2023,Yorkshire and the Humber,1363
2023,Yorkshire and the Humber,1359
2023,Yorkshire and the Humber,1358
2023,Yorkshire and the Humber,1353
2023,Yorkshire and the Humber,1347
2023,Yorkshire and the Humber,1345
2023,Yorkshire and the Humber,1340
2023,Yorkshire and the Humber,1320
2023,Yorkshire and the Humber,1307
2023,Yorkshire and the Humber,1302
2023,Yorkshire and the Humber,1287
